Name,ContentEn,ContentFr,ContentNl,FAQ,Format,Language,Roles,Tags,TitleEn,TitleFr,TitleNl,UniekeId
faq-html-20260329-je-kunt-er-altijd-uitstappen,"If you want to leave the non-profit organization, you can of course do so. You will then receive all or part of your deposit back. Because your car is insured through our group insurance, you will also receive a certificate of accident-free driving.","Si vous souhaitez quitter l’asbl, vous pouvez bien entendu le faire. Vous recevrez alors tout ou partie de votre dépôt. Parce que votre voiture est assurée grâce à notre assurance collective, vous recevrez également une attestation de conduite sans accident.","Wil je uit de vzw stappen, dan kan dat natuurlijk. Je krijgt dan je waarborg geheel of gedeeltelijk terug. Omdat jouw auto verzekerd is via onze groepsverzekering, krijg je ook een attest van ongevalvrij rijden.",Yes,text,,public,,You can always get out,Tu peux toujours sortir,Je kunt er altijd uitstappen,
faq-html-20260329b-komt-mijn-wagen-in-aanmerking-om-te-delen,"To be sure whether your car is eligible, complete a car form with some information about your car. These are completely without obligation and serve as an initial introduction during the information session. Have your registration certificate (yellow-blue registration certificate) of your car at hand.

However, we never accept the following cars. No exception is made to this.

- Euro 3 and Euro 4 diesels

- campers

- cars older than 15 years

- cars with more than 200,000 kilometers on the clock

- company cars / cars registered to a business (so we only accept cars registered to a natural person, for tax reasons)

When admitting your car, we use a decision tree, taking into account age, ecoscore and mileage. We can only simulate your car correctly based on the car sheet. Is your car less than 8 years old and does it have a mileage of less than 140,000 km? Then there is a very good chance that we will include him within Dégage. If not, we will still allow the car in certain cases.","Pour être sûr que votre voiture est éligible, remplissez un formulaire de voiture avec quelques informations sur votre voiture. Celles-ci sont totalement sans engagement et servent de première introduction lors de la séance d'information. Ayez à portée de main votre certificat d'immatriculation (certificat d'immatriculation jaune-bleu) de votre voiture.

Cependant, nous n'acceptons jamais les voitures suivantes. Aucune exception n’est faite à cela.

- Diesel Euro 3 et Euro 4

- les campeurs

- les voitures de plus de 15 ans

- les voitures avec plus de 200 000 kilomètres au compteur

- les voitures de société / voitures immatriculées au nom d'une entreprise (nous n'acceptons donc que les voitures immatriculées au nom d'une personne physique, pour des raisons fiscales)

Lors de l'admission de votre voiture, nous utilisons un arbre de décision prenant en compte l'âge, l'écoscore et le kilométrage. Nous ne pouvons simuler correctement votre voiture que sur la base de la fiche de la voiture. Votre voiture a moins de 8 ans et a un kilométrage inférieur à 140 000 km ? Il y a alors de très fortes chances que nous l'incluions au sein de Dégage. Dans le cas contraire, nous autoriserons quand même la voiture dans certains cas.","Om zeker te zijn of je auto in aanmerking komt, vul je een autofiche in met enkele gegevens van je auto. Deze zijn volledig vrijblijvend en dienen ter eerste kennismaking tijdens het infomoment. Neem je inschrijvingsbewijs (geelblauwe kentekenbewijs) van je auto hiervoor bij de hand.

Wel aanvaarden we nooit volgende auto’s. Hierop wordt geen uitzondering gemaakt.

- euro 3 en euro 4 diesels

- campers

- wagens ouder dan 15 jaar

- wagens met meer dan 200.000 kilometer op de teller

- bedrijfswagens / wagens ingeschreven op een zaak (dus we aanvaarden enkel wagens ingeschreven op een natuurlijk persoon, dit o.w.v. fiscale redenen)

Bij de toelating van je auto, hanteren we een beslissingsboom, rekening houdende met leeftijd, ecoscore en kilometerstanden. Enkel op basis van de autofiche kunnen we je auto juist simuleren. Is je auto minder dan 8 jaar oud en heeft hij een kilometerstand van minder dan 140.000 km? Dan is de kans zeer groot dat we hem opnemen binnen Dégage. Zo neen, dan laten we de auto in bepaalde gevallen toch toe.",Yes,text,,public,,Is my car eligible for sharing?,Ma voiture est-elle éligible au partage ?,Komt mijn wagen in aanmerking om te delen?,
faq-html-20260329b-kan-ik-met-een-voorlopig-rijbewijs-een-auto-lenen-bij-de,"Yes, that is certainly possible, subject to prior arrangement with the owner. About 1/4th of Dégage owners allow you to use their car with a provisional driver's license. There is no minimum age to use the cars (with a few exceptions). The rates are also the same as for a permanent driver's license.","Oui, c'est certainement possible, sous réserve d'un accord préalable avec le propriétaire. Environ 1/4ème des propriétaires de Dégage vous autorisent à utiliser leur voiture avec un permis de conduire provisoire. Il n'y a pas d'âge minimum pour utiliser les voitures (à quelques exceptions près). Les tarifs sont également les mêmes que pour un permis de conduire permanent.","Ja, dat kan zeker, mits afspraak met de eigenaar. Ongeveer 1/4e van de Dégage-eigenaars staat toe dat je hun auto gebruikt met een voorlopig rijbewijs. Er geldt geen minimumleeftijd om de auto’s te gebruiken (op enkele uitzonderingen na). Ook de tarieven zijn dezelfde als bij een definitief rijbewijs.",Yes,text,,public,,Can I borrow a car from Dégage with a provisional driver's license?,Puis-je emprunter une voiture chez Dégage avec un permis de conduire provisoire ?,Kan ik met een voorlopig rijbewijs een auto lenen bij Dégage?,
faq-html-20260329b-kan-ik-last-minute-een-auto-reserveren,"Car sharers have to plan their trips more often. There is an accessible and efficient reservation system, but it is still best to plan your excursions in advance as much as possible so that you are not faced with any surprises if you decide to go out at the last minute. For weekend use, it is best to reserve a week in advance. Do you still need a car on the day itself? Then you simply call the owner. There is no guarantee that it will work, but in practice we see that this often happens and is possible if you approach it wisely.","Les covoitureurs doivent planifier leurs déplacements plus souvent. Il existe un système de réservation accessible et efficace, mais il est tout de même préférable de planifier ses excursions le plus à l'avance afin de ne pas avoir de surprises si vous décidez de sortir à la dernière minute. Pour une utilisation le week-end, il est préférable de réserver une semaine à l'avance. Avez-vous encore besoin d'une voiture le jour même ? Ensuite, vous appelez simplement le propriétaire. Il n’y a aucune garantie que cela fonctionnera, mais dans la pratique, nous constatons que cela arrive souvent et est possible si vous l’abordez judicieusement.","Autodelers moeten hun verplaatsingen vaker plannen. Er is een laagdrempelig efficiënt reservatiesysteem, maar toch plan je best je uitstappen zoveel mogelijk op voorhand zodat je niet voor verrassingen komt te staan als je last minute beslist erop uit te trekken. Voor weekendgebruik reserveer je best een week op voorhand. Heb je toch de dag zelf een auto nodig? Dan bel je de eigenaar gewoon op. Je hebt geen garantie dat het lukt, maar in de praktijk zien we dat dit vaak gebeurt én mogelijk is, als je het handig aanpakt.",Yes,text,,public,,Can I reserve a car last minute?,Puis-je réserver une voiture à la dernière minute ?,Kan ik last minute een auto reserveren?,
faq-html-20260329b-kan-ik-een-auto-voor-een-langere-tijd-boeken,"If you want to use the car for more than three days, first discuss this with the owner before indicating this on the calendar. You can also book a car for a longer period of time, for example to travel with it. In that case, discuss this with the car owner a few months in advance so that he/she can see whether the car can be missed for such a longer period.","Si vous souhaitez utiliser la voiture pendant plus de trois jours, discutez-en d'abord avec le propriétaire avant de l'indiquer sur le calendrier. Vous pouvez également réserver une voiture pour une durée plus longue, par exemple pour voyager avec. Dans ce cas, discutez-en avec le propriétaire de la voiture quelques mois à l'avance afin qu'il puisse voir si la voiture peut être manquée pendant une période aussi longue.","Indien je langer dan drie dagen de auto wil gebruiken, bespreek je dit eerst met de eigenaar alvorens dit aan te duiden op de kalender. Ook kan je een auto voor een langere tijd boeken, bijvoorbeeld om ermee op reis te gaan. In dat geval bespreek je dat enkele maanden vooraf met de auto-eigenaar zodat hij/zij kan zien of de auto voor zo’n langere periode gemist kan worden.",Yes,text,,public,,Can I book a car for a longer period of time?,Puis-je réserver une voiture pour une période plus longue ?,Kan ik een auto voor een langere tijd boeken?,
faq-html-20260329b-kan-ik-met-de-auto-naar-het-buitenland,You can go abroad with most of the cars in our fleet. You discuss this in advance with the owner. The owner can then also provide you with the required documents.,Vous pouvez partir à l'étranger avec la plupart des voitures de notre flotte. Vous en discutez au préalable avec le propriétaire. Le propriétaire pourra alors également vous fournir les documents requis.,Met de meeste auto’s in onze vloot kan je naar het buitenland. Dit bespreek je op voorhand met de eigenaar. De eigenaar kan jou dan ook de vereiste documenten meegeven.,Yes,text,,public,,Can I go abroad by car?,Puis-je partir à l’étranger en voiture ?,Kan ik met de auto naar het buitenland?,
faq-html-20260329b-wordt-er-jaarlijks-lidgeld-betaald,"No, a new member only pays an entry fee once. Some municipalities reimburse this sum. It is best to ask your municipality or check this on the municipal website.

We also ask for a deposit. This is used in the event of accidents or other unforeseen circumstances, as a kind of internal guarantee. You will receive this amount back in full or in part when you leave Dégage. Furthermore, you simply pay the kilometer price, no time or subscription.

You can find the rates here.","Non, un nouveau membre ne paie qu'une seule fois les frais d'inscription. Certaines communes remboursent cette somme. Il est préférable de se renseigner auprès de votre commune ou de vérifier cela sur le site Internet municipal.

Nous demandons également une caution. Celle-ci est utilisée en cas d'accident ou d'autres circonstances imprévues, comme une sorte de garantie interne. Cette somme vous sera restituée en totalité ou en partie à votre départ de Dégage. De plus, vous payez simplement le prix au kilomètre, sans durée ni abonnement.

Vous pouvez trouver les tarifs ici.","Neen, slechts één keer betaalt een nieuw lid een instapsom. Sommige gemeenten betalen deze som terug. Dit vraag je best na bij je gemeente of check je op de gemeentelijke website.

Daarnaast vragen we een waarborg. Die wordt aangesproken bij ongevallen of andere onvoorziene omstandigheden, als een soort interne waarborg. Dit bedrag krijg je geheel of gedeeltelijk terug wanneer je Dégage verlaat. Verder betaal je gewoon de kilometerprijs, geen tijd of abonnement.

De tarieven vind je hier.",Yes,text,,public,,Are membership fees paid annually?,Les cotisations sont-elles payées annuellement ?,Wordt er jaarlijks lidgeld betaald?,
faq-html-20260329b-zie-ik-mijn-waarborgsom-bij-uitstap-terug,"The more members there are, the greater the sum of the guarantees becomes. There is a good chance that only a small part of your deposit will be used for a claim. On the other hand, you can also benefit from this guarantee system if you encounter an accident: you do not have to pay back the full value of the car to the owner. So you indeed run the risk of losing (part of) your deposit. But the deposits are very democratic (we think) for the almost unlimited use of multiple cars.","Plus il y a de membres, plus la somme des garanties augmente. Il y a de fortes chances que seule une petite partie de votre dépôt soit utilisée pour une réclamation. D'autre part, vous pouvez également bénéficier de ce système de garantie si vous rencontrez un accident : vous n'êtes pas obligé de rembourser la valeur totale de la voiture au propriétaire. Vous courez donc effectivement le risque de perdre (une partie de) votre dépôt. Mais les cautions sont très démocratiques (nous pensons) pour une utilisation quasi illimitée de plusieurs voitures.","Hoe meer leden er zijn, hoe groter de som van de waarborgen wordt. Er is veel kans dat slechts een klein deel van je waarborg wordt gebruikt voor een schadegeval. Anderzijds is het ook zo dat je zelf ook van dit waarborgsysteem kan genieten als je een ongeluk tegenkomt: je moet zelf niet de volledige waarde van de auto aan de eigenaar terugbetalen. Je loopt dus inderdaad het risico (een deel van) je waarborg kwijt te raken. Maar de waarborgsommen zijn zeer democratisch (vinden we zelf) voor het quasi onbeperkt gebruik van meerdere auto’s.",Yes,text,,public,,Will I get my deposit back when I leave?,Vais-je récupérer ma caution à mon départ ?,Zie ik mijn waarborgsom bij uitstap terug?,
faq-html-20260329b-betaal-ik-als-auto-ontlener-ook-een-deel-mee-in-de-vaste,"No, it is the owner who is responsible for those costs (such as insurance, taxes and maintenance of the car). The kilometer price covers all these costs.","Non, c'est le propriétaire qui est responsable de ces frais (comme l'assurance, les taxes et l'entretien de la voiture). Le prix au kilomètre couvre tous ces frais.","Neen, het is de eigenaar die instaat voor die kosten (zoals verzekeringen, taksen en het onderhoud van de auto). De kilometerprijs dekt al deze kosten.",Yes,text,,public,,"As a car borrower, do I also pay part of the fixed costs of the car?","En tant qu'emprunteur de voiture, dois-je également payer une partie des frais fixes de la voiture ?",Betaal ik als auto-ontlener ook een deel mee in de vaste kosten van de auto?,
faq-html-20260329b-moet-ik-als-auto-ontlener-extra-betalen-voor-brandstof,"Fuel is already included in the kilometer prices per kilometer driven. The agreement is that you do not return the car empty. That is not pleasant for the next user. It is also better for yourself to refuel regularly, as this cost will be deducted from your bill, which will significantly reduce your final amount to be paid.","Le carburant est déjà inclus dans les prix au kilomètre parcouru. L'accord est que vous ne restituez pas la voiture vide. Ce n'est pas agréable pour le prochain utilisateur. Il est également préférable pour vous de faire le plein régulièrement, car ce coût sera déduit de votre facture, ce qui réduira considérablement votre montant final à payer.","In de kilometerprijzen per gereden kilometer is de brandstof al inbegrepen. Afspraak is wel dat je de auto niet leeg terugbrengt. Dat is niet aangenaam voor de volgende gebruiker. Ook voor jezelf is het beter om regelmatig eens te tanken, die kost wordt namelijk afgetrokken van je factuur, wat jouw uiteindelijk te betalen bedrag gevoelig verlaagt.",Yes,text,,public,,"As a car borrower, do I have to pay extra for fuel?","En tant qu'emprunteur de voiture, dois-je payer un supplément pour le carburant ?",Moet ik als auto-ontlener extra betalen voor brandstof?,
faq-html-20260329b-wat-als-mijn-verzekeringspremie-bonus-malus-stijgt,"Thanks to Dégage's fleet policy with Ethias, the owner's bonus malus does not increase.","Grâce à la politique flotte de Dégage avec Ethias, le bonus malus propriétaire n'augmente pas.",Dankzij de vlootpolis van Dégage bij Ethias stijgt de bonus malus van de eigenaar niet.,Yes,text,,public,,What if my insurance premium (bonus-malus) increases?,Que faire si ma prime d'assurance (bonus-malus) augmente ?,Wat als mijn verzekeringspremie (bonus-malus) stijgt?,
faq-html-20260329b-is-mijn-auto-delen-veel-werk,"Dégage offers an open fleet to its members. This way the offering remains varied, extensive, accessible and affordable. And we can guarantee you as the owner that your car will be shared enough and will therefore become cheaper for you. In practice, you will mainly see people from your neighborhood.

Each member attends an information session. Dégage is a system based on trust, but with clear rules, agreements and support. Communication between owner and user is important to create trust. Your first loan will certainly take some getting used to. Your second too, but slightly less so. Before you know it, you find it quite normal for another person to drive your car. Owners have been sharing their cars with others for decades.","Dégage propose une flotte ouverte à ses adhérents. L'offre reste ainsi variée, étendue, accessible et abordable. Et nous pouvons vous garantir, en tant que propriétaire, que votre voiture sera suffisamment partagée et qu'elle deviendra donc moins chère pour vous. En pratique, vous verrez principalement des gens de votre quartier.

Chaque membre assiste à une séance d'information. Dégage est un système basé sur la confiance, mais avec des règles, des accords et un accompagnement clairs. La communication entre le propriétaire et l'utilisateur est importante pour créer la confiance. Il faudra certainement un certain temps pour s'habituer à votre premier prêt. Votre deuxième aussi, mais un peu moins. Avant de vous en rendre compte, vous trouvez tout à fait normal qu’une autre personne conduise votre voiture. Les propriétaires partagent leur voiture avec d’autres depuis des décennies.","Dégage biedt een open vloot aan aan haar leden. Zo blijft het aanbod gevarieerd, uitgebreid, toegankelijk en betaalbaar. En kunnen we jou als eigenaar de garantie geven dat je auto genoeg zal worden gedeeld en dus ook voor jezelf goedkoper zal worden. In praktijk zal je vooral mensen uit je buurt zien.

Elk lid volgt een infosessie. Dégage is een systeem gebaseerd op vertrouwen, maar met duidelijke regels, afspraken en ondersteuning. Communicatie tussen eigenaar en gebruiker is belangrijk om vertrouwen te creëren. Je eerste uitleenbeurt zal zeker wennen zijn. Je tweede ook, maar al iets minder. Voor je het weet vind je het vrij normaal dat een andere persoon met je wagen rijdt. Al decennialang delen eigenaars hun auto met anderen.",Yes,text,,public,,Is sharing my car a lot of work?,Est-ce que partager ma voiture demande beaucoup de travail ?,Is mijn auto delen veel werk?,
faq-pdf-20260329-hoe-werkt-degage,"Dégage is a membership organization that organizes sharing between owner and borrower. The organization wants to unburden the owner in as many areas as possible so that he can concentrate on contact with his users.

- Cars remain the property of owners who make cars available to all members

- Cost-sharing: all costs are tracked and the owner is reimbursed for costs per kilometer that someone else drives his car

- Dégage takes care of all administration, settlements, damage follow-up, etc.

- The owner remains responsible for the management of the car

- Dégage is a membership organization that largely relies on volunteers","Dégage est un organisme associatif qui organise le partage entre propriétaire et emprunteur. L'organisation souhaite décharger le propriétaire dans autant de domaines que possible afin qu'il puisse se concentrer sur le contact avec ses utilisateurs.

- Les voitures restent la propriété des propriétaires qui mettent les voitures à disposition de tous les membres

- Partage des coûts : tous les coûts sont suivis et le propriétaire est remboursé des frais par kilomètre parcouru par quelqu'un d'autre avec sa voiture.

- Dégage s'occupe de toute l'administration, des règlements, du suivi des sinistres, etc.

- Le propriétaire reste responsable de la gestion de la voiture

- Dégage est une organisation associative qui s'appuie en grande partie sur des bénévoles","Dégage is een ledenorganisatie die het delen tussen eigenaar en ontlener organiseert. Op zo veel mogelijk vlakken wil de organisatie de eigenaar ontzorgen zodat deze zich kan concentreren op het contact met zijn gebruikers.

- Auto’s blijven eigendom van eigenaars die auto ter beschikking stellen van alle leden

- Kostendelend: alle kosten worden bijgehouden en de eigenaar krijgt per kilometer dat iemand anders met zijn auto rijdt, kosten terugbetaald

- Dégage zorgt voor alle administratie, afrekeningen, schade-opvolging, …

- De eigenaar blijft instaan voor het beheer van de wagen

- Dégage is een ledenorganisatie die grotendeels draait op vrijwilligers",Yes,markdown,,public,,How does Dégage work?,Comment fonctionne Dégage ?,Hoe werkt Dégage?,
faq-pdf-20260329-wat-verdien-ik-terug,"Dégage works on a cost-sharing basis.

- Upon entry, you determine the value of the car together with Dégage (is the current market price of the car) = depreciation cost of the car

- You keep track of ALL your costs (insurance, taxes, car wash, inspection, maintenance, etc.)

- Based on all your costs (fixed costs and depreciation), you will be reimbursed for each kilometer that someone else drives your car

- Every 3 months you will receive a very transparent statement that gives you a lot of insight into your car

- Owners share their car 50% on average, so they recoup 50% of all their costs - Most owners earn back between 1000 and 2000 euros per year.

- The more you share, the more you get back.","Dégage fonctionne sur une base de partage des frais.

- Lors de l'entrée, vous déterminez la valeur de la voiture avec Dégage (c'est le prix actuel du marché de la voiture) = coût d'amortissement de la voiture

- Vous gardez une trace de TOUS vos coûts (assurances, taxes, lavage de voiture, inspection, entretien, etc.)

- Sur la base de tous vos frais (frais fixes et amortissements), vous serez remboursé pour chaque kilomètre parcouru par quelqu'un d'autre avec votre voiture

- Tous les 3 mois, vous recevrez un relevé très transparent qui vous donnera de nombreuses informations sur votre voiture

- Les propriétaires partagent leur voiture à 50 % en moyenne, ils récupèrent donc 50 % de tous leurs frais. - La plupart des propriétaires gagnent entre 1 000 et 2 000 euros par an.

- Plus vous partagez, plus vous récupérez.","Dégage werkt kostendelend.

- Bij instap bepaal je samen met Dégage de waarde van de auto (is geldende marktprijs van de wagen) = afschrijvingskost van de auto

- Je houdt AL je kosten goed bij (verzekering, belasting, carwash, keuring, onderhoud, …)

- Op basis van al je kosten (vaste kosten en afschrijving) krijg je per kilometer dat iemand anders met je auto rijdt je kost terugbetaald

- Per 3 maanden krijg je een heel transparante afrekening waar je veel inzicht krijgt in je auto

- Eigenaars delen gemiddeld 50% hun auto, dus 50% van al hun kosten verdienen ze terug - De meeste eigenaars verdienen tussen 1000 à 2000 euro per jaar terug.

- Hoe meer je deelt, hoe meer je terugkrijgt.",Yes,markdown,,public,,What do I earn back?,Qu'est-ce que je récupère ?,Wat verdien ik terug?,
faq-pdf-20260329-wordt-mijn-auto-toegelaten,"- Only by completing a car form can we be sure whether your car will be admitted.

- Is your car less than 8 years old and does it have a mileage of less than 140,000 km? Then there is a very good chance that we will include him within Dégage. If not, we will still allow the car in certain cases.

- However, we never admit cars that score positively on one or more of the following 'hard' criteria:

  - Euro 3 and Euro 4 diesels

  - campers

  - cars older than 15 years

  - cars with 200,000 kilometers or more on the odometer

  - cars registered to a company or payroll cars","- Ce n'est qu'en remplissant un formulaire de voiture que nous pouvons être sûrs que votre voiture sera admise.

- Votre voiture a moins de 8 ans et a un kilométrage inférieur à 140 000 km ? Il y a alors de très fortes chances que nous l'incluions au sein de Dégage. Dans le cas contraire, nous autoriserons quand même la voiture dans certains cas.

- Cependant, nous n'acceptons jamais les voitures qui obtiennent des résultats positifs sur un ou plusieurs des critères « difficiles » suivants :

  - Diesel Euro 3 et Euro 4

  - les campeurs

  - les voitures de plus de 15 ans

  - les voitures avec 200 000 kilomètres ou plus au compteur

  - les voitures immatriculées à une société ou les voitures sociales","- Enkel door een autofiche in te vullen weten we zeker of je auto wordt toegelaten.

- Is je auto minder dan 8 jaar oud en heeft hij een kilometerstand van minder dan 140.000 km? Dan is de kans zeer groot dat we hem opnemen binnen Dégage. Zo neen, dan laten we de auto in bepaalde gevallen toch nog toe.

- Wel laten we auto’s die positief scoren op één of meerdere van volgende ‘harde’ criteria nooit toe:

  - euro 3 en euro 4 diesels

  - campers

  - wagens ouder dan 15 jaar

  - wagens met 200.000 kilometers of meer op de teller

  - wagens ingeschreven op een zaak of salariswagens",Yes,markdown,,public,,Will my car be allowed?,Ma voiture sera-t-elle autorisée ?,Wordt mijn auto toegelaten?,
faq-pdf-20260329-hoe-werkt-de-verzekering,"- Dégage connects your car to its group policy with Ethias = fully adapted to car sharing

- Your car is always comprehensively insured (via Dégage or via your own comprehensive insurance if your car is worth more than 10,000 euros)

- Owner pays premium to Dégage, Dégage transfers to Ethias and into its own compensation fund","- Dégage connecte votre voiture à son contrat groupe avec Ethias = entièrement adapté au covoiturage

- Votre voiture est toujours assurée tous risques (via Dégage ou via votre propre assurance tous risques si votre voiture vaut plus de 10 000 euros)

- Le propriétaire paie la prime à Dégage, Dégage est transféré à Ethias et dans son propre fonds d'indemnisation","- Dégage sluit je auto aan bij haar groepspolis bij Ethias = volledig aangepast aan autodelen

- Je auto is altijd omnium verzekerd (via Dégage of via eigen omnium indien je auto meer dan 10.000 euro waard is)

- Eigenaar betaalt premie aan Dégage, Dégage stort door aan Ethias en in eigen schadefonds",Yes,markdown,,public,,How does the insurance work?,Comment fonctionne l'assurance ?,Hoe werkt de verzekering?,
faq-pdf-20260329-wat-bij-schade,"- Dégage reimburses damage to owner

- The owner is relieved as much as possible by Dégage and the user (e.g. the owner is not allowed to contact the insurance company himself, going to the garage is done by the user or owner (owner's choice), the owner does inform his other users, etc.)

- User pays to Dégage (with a max.) - the rest is covered by (internal) insurance

- For perte total, Dégage always reimburses the value that the car is worth at that moment (based on the amount as decided together upon entry) (= starting value minus km driven x depreciation/km)

- Big advantage: if you as an owner have a collision and you are at fault, you can also rely on Dégage's internal comprehensive insurance and damage follow-up (i.e. max. 500 euros and reimbursement of 1/3rd of the cost)","- Dégage rembourse les dommages au propriétaire

- Le propriétaire est déchargé au maximum par Dégage et l'utilisateur (ex : le propriétaire n'est pas autorisé à contacter lui-même l'assurance, le déplacement au garage est effectué par l'utilisateur ou le propriétaire (au choix du propriétaire), le propriétaire informe ses autres utilisateurs, etc.)

- L'utilisateur paie au Dégage (avec un max.) - le reste est couvert par une assurance (interne)

- Pour la perte totale, Dégage rembourse toujours la valeur que vaut la voiture à ce moment (sur la base du montant décidé ensemble à l'entrée) (= valeur de départ moins km parcourus x dépréciation/km)

- Gros avantage : si vous êtes propriétaire d'une collision et que vous êtes en faute, vous pouvez également compter sur l'assurance tous risques interne et le suivi sinistre de Dégage (soit max. 500 euros et remboursement d'1/3 du coût)","- Dégage betaalt schade terug aan eigenaar

- Eigenaar wordt zoveel mogelijk ontlast door Dégage en gebruiker (bv. eigenaar mag niet zelf contact opnemen met verzekering, naar garage gaan gebeurt door gebruiker of eigenaar (keuze eigenaar), eigenaar licht wel zijn andere gebruikers in …)

- Gebruiker betaalt aan Dégage (met een max.) - de rest wordt gedekt door (interne) verzekering

- Bij perte totale betaalt Dégage altijd de waarde terug die de auto op dat moment waard is (obv bedrag zoals samen beslist bij instap) (= startwaarde minus gereden kms x afschrijving/km)

- Groot voordeel: als je als eigenaar botst en je bent in fout, dan kan je ook beroep doen op de interne omnium van Dégage én de schade-opvolging (d.i. max. 500 euro en terugbetaling van 1/3e van de kost)",Yes,markdown,,public,,What in case of damage?,Que faire en cas de dommage ?,Wat bij schade?,
faq-pdf-20260329-is-je-auto-delen-veel-werk,"- This is what the owner must do (supported by the reservation system):

  - sets its own rules (within Dégage's guidelines)

  - ensures that the necessary documents are in the car

  - remains responsible for maintenance, repairs, etc. The car must be technically in order.

  - enters all costs of the car into the system

  - reserves your own car use in the reservation system

  - approves the reservations of others

  - hands over the key to the user

  - checks entered shared kilometers every quarter

  - receives money back every quarter

- Each owner will find his own system.

- Management as owner remains (inspection, maintenance, etc.), even if you do not share it.

- Some use a key safe, others want to see their borrowers often

- Dégage takes care of all invoicing and largely the administration. The reservation system helps you with the 3-monthly check.","- Voici ce que doit faire le propriétaire (pris en charge par le système de réservation) :

  - fixe ses propres règles (dans le cadre des lignes directrices de Dégage)

  - s'assure que les documents nécessaires sont dans la voiture

  - reste responsable de l'entretien, des réparations, etc. La voiture doit être techniquement en ordre.

  - entre tous les coûts de la voiture dans le système

  - réserve votre propre utilisation de voiture dans le système de réservation

  - approuve les réservations des autres

  - remet la clé à l'utilisateur

  - contrôles saisis des kilomètres partagés chaque trimestre

  - reçoit de l'argent chaque trimestre

- Chaque propriétaire trouvera son propre système.

- La gestion en tant que propriétaire demeure (inspection, entretien, etc.), même si vous ne la partagez pas.

- Certains utilisent un coffre à clés, d'autres souhaitent voir souvent leurs emprunteurs

- Dégage s'occupe de toute la facturation et en grande partie de l'administration. Le système de réservation vous aide avec le contrôle trimestriel.","- Dit moet de eigenaar doen (wordt hierbij ondersteund door reservatiesysteem):

  - stelt eigen regels (binnen krijtlijnen van Dégage)

  - zorgt ervoor dat de nodige documenten in de auto liggen

  - blijft instaan voor onderhoud, herstelling, … De auto moet technisch in orde zijn.

  - brengt alle kosten van de auto in in het systeem

  - reserveert eigen autogebruik in het reservatiesysteem

  - keurt de reservaties van anderen goed

  - overhandigt de sleutel aan de gebruiker

  - controleert ingegeven gedeelde kilometers om het kwartaal

  - krijgt om het kwartaal geld terug

- Elke eigenaar vindt zijn eigen systeem.

- Het beheer als eigenaar blijft (keuring, onderhoud, …), ook als je hem niet zou delen.

- Sommigen gebruiken sleutelkluisje, anderen willen hun ontleners juist vaak zien

- Dégage neemt alle facturatie en grotendeels de administratie op zich. Het reservatiesysteem helpt je bij de 3-maandelijkse check.",Yes,markdown,,public,,Is sharing your car a lot of work?,"Partager votre voiture, c'est beaucoup de travail ?",Is je auto delen veel werk?,
faq-pdf-20260329-hoe-gebeurt-een-ontlening,"- Borrower reserves car online and owner approves (or rejects) the reservation

- Borrower makes an appointment for the key

- Owner hands over key to borrower

- The borrower is responsible for the car during the journey

- Borrower refuels as much as possible and keeps the car clean

- Borrower returns car and informs parking lot

- The borrower enters his mileage

- pays the bill on time every 3 months","- L'emprunteur réserve la voiture en ligne et le propriétaire approuve (ou rejette) la réservation

- L'emprunteur prend rendez-vous pour la remise des clés

- Le propriétaire remet la clé à l'emprunteur

- L'emprunteur est responsable de la voiture pendant le voyage

- L'emprunteur fait le plein autant que possible et garde la voiture propre

- L'emprunteur rend la voiture et informe le parking

- L'emprunteur saisit son kilométrage

- paie la facture à temps tous les 3 mois","- Ontlener reserveert online auto en eigenaar keurt de reservatie goed (of eventueel af)

- Ontlener maakt afspraak voor sleutel

- Eigenaar overhandigt sleutel aan ontlener

- Ontlener is tijdens de rit verantwoordelijk voor de auto

- Ontlener tankt zoveel mogelijk en houdt auto proper

- Ontlener brengt auto terug en laat parkeerplaats weten

- Ontlener voert zijn kilometerstanden in

- betaalt om de 3 maanden tijdig de afrekening",Yes,markdown,,public,,How does a loan take place?,Comment se déroule un prêt ?,Hoe gebeurt een ontlening?,
faq-pdf-20260329-kan-ik-delen-met-wie-ik-wil,No. Dégage is an open subsystem. Everyone can use all shared cars. Also owners. Members often choose the nearest car. So you will usually see members from your area. You can only refuse a ride for a specific borrower based on: a thorough reason.,Non. Dégage est un sous-système ouvert. Tout le monde peut utiliser toutes les voitures partagées. Et aussi les propriétaires. Les membres choisissent souvent la voiture la plus proche. Vous verrez donc généralement des membres de votre région. Vous ne pouvez refuser une course à un emprunteur spécifique que sur la base : d’un motif sérieux.,Neen. Dégage is een open deelsysteem. Iedereen kan alle deelauto’s gebruiken. Ook eigenaars. Leden kiezen veelal de dichtstbijzijnde auto. Dus je zal meestal leden uit je buurt zien. Een rit weigeren voor een bepaalde ontlener doe je enkel o.w.v. een grondige reden.,Yes,text,,public,,Can I share with whoever I want?,Puis-je partager avec qui je veux ?,Kan ik delen met wie ik wil?,
